date;5y Note;2y Note;10y Note;30y Bond;10y Note Ultra;30y Bond Ultra
2021-05-27;107.1482159473;102.934429765;109.0323271394;112.2816170428;110.2736148418;114.1648352262
2021-05-28;107.2023141143;102.9380730747;109.1616042643;112.5287803783;110.4998674487;114.57066431
2021-06-01;107.1549646936;102.9271431455;109.0452548519;112.2366864237;110.3212595076;114.0875270856
2021-06-02;107.2023141143;102.9271431455;109.1616042643;112.5062701381;110.5475121146;114.4740677884
2021-06-03;106.9994257006;102.8979966677;108.8771945896;112.1917558047;110.2139994536;114.2034892965
2021-06-04;107.2699165359;102.9162132163;109.3813753767;113.2027396642;110.9167820972;115.4983619968
2021-06-07;107.2360713706;102.9052832872;109.3038091017;113.023017188;110.8214927655;115.2084951237
2021-06-08;107.351016451;102.9162132163;109.5882187765;113.5846049957;111.2502947582;116.0975387402
2021-06-09;107.4524640388;102.9162132163;109.8467730263;114.1462826646;111.6553101514;117.0058707377
2021-06-10;107.5065622059;102.9198565261;109.9889778637;114.528147996;111.9888228123;117.3537573702
2021-06-11;107.4322110371;102.9198565261;109.9114115887;114.460796998;111.9411781465;117.3924114405
2021-06-14;107.2766652823;102.8979966677;109.6399296265;114.0114908074;111.5838074191;116.5420218943
2021-06-15;107.2766652823;102.8870667385;109.6528573389;113.9665601883;111.5838074191;116.3874056132
2021-06-16;106.8168714359;102.8069139245;109.0064717145;113.4498131385;110.8929954978;116.1748468807
2021-06-17;106.7897817787;102.7886973758;109.2262428268;114.8202419506;111.464731488;118.5713992381
2021-06-18;106.7154306108;102.6976146326;109.4718693641;115.6963440917;112.0960113993;119.9822341493
2021-06-21;106.742432358;102.7049012521;109.3813753767;114.9774541867;111.7743860825;118.2428009867
2021-06-22;106.8573842012;102.7449776591;109.5106525016;114.9774541867;111.8696754142;118.2621666759
2021-06-23;106.7627732688;102.7231178007;109.3684476642;114.8651725696;111.7267414167;118.146204465
2021-06-24;106.7289348653;102.7049012521;109.3555199517;114.9774541867;111.7386287608;118.5327451678
2021-06-25;106.6409915329;102.7012579424;109.0969657019;114.1237724244;111.2741528246;116.8126003863
2021-06-28;106.7627732688;102.7304044202;109.4330862266;115.0673154248;111.8458888148;118.3974172678
2021-06-29;106.7830330324;102.7340477299;109.4330862266;115.0898256649;111.8458888148;118.4747254083
2021-06-30;106.8371311994;102.7449776591;109.627001914;115.5615522345;112.2150754193;119.1704986734
2021-07-01;106.7221793571;102.7340477299;109.4330862266;115.1571766629;111.8815627583;118.7646695895
2021-07-02;106.8979781128;102.7668375175;109.7692067514;115.6739237128;112.3818793944;119.5570393762
2021-07-06;107.1346237828;102.8069139245;110.2216766885;116.527605475;113.037005461;120.6973731035
2021-07-07;107.2564122814;102.8214871634;110.4931586508;117.3812872373;113.5491260631;122.1082080147
2021-07-08;107.4863092042;102.8615635704;110.7775683256;117.8530138068;113.9065087016;122.8620010392
2021-07-09;107.2699165359;102.8214871634;110.3897369509;116.9094708065;113.2156134021;121.2385300874
2021-07-12;107.2293158615;102.7886973758;110.3768092384;116.8196095683;113.1560813922;120.9485859063
2021-07-13;106.9926701924;102.7413343494;110.0277610012;116.0557890442;112.6201027237;119.9242916979
2021-07-14;107.1955586053;102.7959839953;110.4155923759;116.8870504275;113.2394833797;121.0839138063
2021-07-15;107.2699165359;102.799627305;110.7000020506;117.8305934279;113.8588640358;122.6493649986
2021-07-16;107.2699165359;102.8032706148;110.6870743381;117.7631525687;113.8469647805;122.3981521958
2021-07-19;107.6486037053;102.8324170926;111.4368816625;119.4480957142;115.0976253478;125.181245256
2021-07-20;107.7568000395;102.8724934996;111.4239539501;118.9089282855;114.7878873752;123.9056609367
2021-07-21;107.5133109522;102.839703712;110.9585563004;117.920454666;114.0732173874;122.5527684769
2021-07-22;107.608003031;102.854276951;111.0749057128;118.2573893784;114.2400213626;123.248541742
2021-07-23;107.5810012838;102.854276951;110.9844117254;117.920454666;114.0255727216;122.6687306878
2021-07-26;107.6012542846;102.8615635704;111.0361225754;117.987805664;114.1208620533;122.6493649986
2021-07-27;107.6891976179;102.8761368093;111.2558936877;118.6168343309;114.5616347682;123.4997545447
2021-07-28;107.560660373;102.8615635704;111.0878334253;118.1675281403;114.3114407167;122.97796325
2021-07-29;107.608003031;102.8761368093;111.0490502879;118.0103159042;114.2281221073;122.9006551095
2021-07-30;107.7161993651;102.9016399774;111.2429659752;118.4146914757;114.5377767018;123.4031580231
2021-08-02;107.9325920333;102.9271431455;111.6954359123;119.3357242359;115.2405593454;124.504760372
2021-08-03;107.9460962887;102.9271431455;111.6954359123;119.3357242359;115.2286600901;124.4661063017
2021-08-04;107.8243956992;102.9125699066;111.553231075;119.4705160931;115.1571573578;124.6980307234
2021-08-05;107.6350994508;102.8761368093;111.2817491127;119.1110711406;114.8117573527;124.2535475693
2021-08-06;107.4389597834;102.8579202607;110.868062313;118.0327362831;114.0851881097;122.5914225472
2021-08-09;107.3172591948;102.8324170926;110.6870743381;117.6732913306;113.8112193699;121.9343033525
2021-08-10;107.1752176945;102.8032706148;110.4931586508;117.3363566182;113.5491260631;121.4704545091
2021-08-11;107.2293158615;102.8287737829;110.5190140758;117.201564761;113.5610967854;121.0066056657
2021-08-12;107.1549646936;102.8142005439;110.4155923759;117.1117035229;113.4658074537;120.8326236954
2021-08-13;107.3375121957;102.8360604023;110.8292791755;118.1900383804;114.1804774414;122.6687306878
2021-08-16;107.5065622059;102.8579202607;111.1395442753;118.706695569;114.6330660335;123.2871958123
2021-08-17;107.4457085298;102.839703712;111.0878334253;118.706695569;114.6211786894;123.3258498825
2021-08-18;107.3983658718;102.8360604023;110.9844117254;118.66176495;114.4663454365;123.4418120934
2021-08-19;107.4254555289;102.8360604023;111.1395442753;119.2009323788;114.8236446969;124.2728359503
2021-08-20;107.351016451;102.8324170926;110.9714840129;119.1560017597;114.6211786894;124.3114900206
2021-08-23;107.4119512735;102.8360604023;111.0490502879;119.2009323788;114.6925980435;124.3887981612
2021-08-24;107.324014703;102.8287737829;110.8551346005;118.6393445711;114.3471980384;123.538408615
2021-08-25;107.2017795235;102.8397200011;110.5435614385;117.8682231463;113.8164726466;122.2517536686
2021-08-26;107.1474829418;102.8324225223;110.5046147932;117.9362179119;113.8164726466;122.6611048893
2021-08-27;107.3443419853;102.8835048739;110.7642590949;118.2537384986;114.1662448037;123.2849375906
2021-08-30;107.486904448;102.9053973103;110.9460101061;118.6393445711;114.4678536314;123.7333563342
2021-08-31;107.480124162;102.9017485709;110.8810990307;118.2764639006;114.2627403295;123.0705340891
2021-09-01;107.4461616501;102.8944510921;110.8810990307;118.4805389176;114.2869124587;123.304471352
2021-09-02;107.4732624319;102.8944510921;110.9460101061;118.5939844873;114.3834079844;123.5578643974
2021-09-03;107.4529351487;102.9090460497;110.8291701703;118.2311038168;114.1179970408;122.7586177384
2021-09-07;107.3035991883;102.8798561345;110.5046147932;117.5053424758;113.6234815951;121.803334925
2021-09-08;107.3646692685;102.8871536133;110.7123302346;118.0043033977;113.9974258813;122.505146714
2021-09-09;107.4461616501;102.8908023527;110.9200456759;118.7073393367;114.3592358552;123.8113354218
2021-09-10;107.3307882015;102.8871536133;110.6344369441;118.0950235653;113.9371282397;122.9340316961
2021-09-13;107.3783112847;102.8980998315;110.7512768798;118.412544152;114.1179970408;123.635843485
2021-09-14;107.4732624319;102.9090460497;111.0109211815;119.2516603424;114.6246467989;124.9420321929
2021-09-15;107.3850847832;102.8980998315;110.8291701703;118.9115050739;114.3592358552;124.4741576669
2021-09-16;107.2357488219;102.8835048739;110.5825080837;118.5939844873;114.0697492779;124.1622413163
2021-09-17;107.1000480902;102.8652611769;110.3228637821;118.0043033977;113.6958894253;123.4214399835
2021-09-20;107.3035991883;102.8908023527;110.7253124497;118.9341397558;114.3231103428;124.9030426491
2021-09-21;107.2697181213;102.8980998315;110.6604013742;118.8434195881;114.1904169329;124.6885611685
2021-09-22;107.0796325755;102.8433687405;110.4916325782;118.8434195881;114.105959224;124.8250635614
2021-09-23;106.8217034517;102.7995838677;109.9853261899;117.686782811;113.3099073222;122.9730212399
2021-09-24;106.6995565037;102.7667452131;109.686735243;116.8249412186;112.7912318092;121.5499418797
2021-09-27;106.604517125;102.7448527767;109.5049842318;116.6207754813;112.5620308116;121.3744499429
2021-09-28;106.4959239616;102.7412040373;109.232357715;115.6228536375;112.0554654872;119.6199204706
2021-09-29;106.5570822734;102.7557989949;109.232357715;115.4641387042;111.9950954738;119.2885483375
2021-09-30;106.6317129249;102.7740426919;109.3491976508;115.5548588718;112.1278009457;119.1910354884
2021-10-01;106.9099693319;102.8287737829;109.8165573938;116.3713403805;112.76705968;120.3997113472
2021-10-04;106.8421189664;102.8032326071;109.7386641033;116.212534727;112.6102785745;120.2242973895
2021-10-05;106.7199720184;102.7849889101;109.4530553715;115.509498788;112.1519610129;119.0740668569
2021-10-06;106.6792292214;102.7630964737;109.4400731564;115.7362992071;112.2122586546;119.5809309267
2021-10-07;106.5231197615;102.7412040373;109.1674466396;114.9878124641;111.7418188426;118.3332655242
2021-10-08;106.4009728144;102.712014122;108.9597311983;114.4888515422;111.4282445696;117.6704432791
2021-10-11;106.1905599862;102.6463368128;108.7130691117;114.2847765251;111.199055634;117.4170502337
2021-10-12;106.2719641363;102.6463368128;108.9597311983;115.0785326317;111.6694833841;118.8596633554
2021-10-13;106.1770062016;102.5879569824;109.0246422737;115.8723794585;111.983057657;120.3022764771
2021-10-14;106.3466762327;102.620795637;109.2583221452;116.1899000452;112.2845820512;120.7116276978
2021-10-15;106.0479975235;102.5259284126;108.8169268323;115.6682137213;111.7418188426;120.1267845403
2021-10-18;105.8647804961;102.474846061;108.6481580363;115.8042939727;111.6573611336;120.7896067855
2021-10-19;105.9123035792;102.5222796732;108.4793892402;114.8744576146;111.1628456879;119.1715797061
2021-10-20;105.9529581448;102.5405233702;108.5443003156;114.761012045;111.1628456879;118.7037051801
2021-10-21;105.6475941694;102.4310611882;108.1678160782;114.4888515422;110.7768635849;118.3527992856
2021-10-22;105.6475941694;102.3982225336;108.297638229;114.8744576146;111.0060645825;119.1910354884
2021-10-25;105.8104839144;102.4602511034;108.4793892402;115.0558979499;111.199055634;119.3080041199
2021-10-26;105.7832949012;102.4493048852;108.5183358854;115.3734185366;111.3678745563;120.0488054527
2021-10-27;105.925857363;102.4164662306;108.9856956284;116.8249412186;112.2484565387;122.505146714
2021-10-28;105.7494138342;102.3945737942;108.6351758212;116.4846952299;111.8383143683;122.0568059495
2021-10-29;105.7697411165;102.3982225336;108.5962291759;116.7342210509;111.9589699614;122.5246804754
2021-11-01;105.7222180334;102.3690326184;108.5572825307;116.3939750623;111.8383143683;121.6863662935
2021-11-02;105.9598198749;102.4894410186;108.8169268323;116.6888609671;112.10371325;121.9982826442
2021-11-03;105.7969301298;102.4420074064;108.6481580363;116.4620605481;111.8383143683;121.3549941605
2021-11-04;106.1837864877;102.5624158066;109.1025355642;116.96102147;112.3690397601;121.9008477742
2021-11-05;106.3805572997;102.60255194;109.530948662;118.2083784148;113.1047940202;123.7333563342
2021-11-08;106.0955206066;102.511333455;109.0895533491;117.7775029786;112.6705641542;123.6748330289
2021-11-09;106.3194804319;102.5879569824;109.543930877;118.8207849063;113.3460328346;125.2539485435
2021-11-10;105.6543744546;102.3982225336;108.6221936061;117.664057409;112.2967043016;122.9535654576
2021-11-11;105.3964385433;102.3143015274;108.2846560139;117.4146223081;111.9710198402;122.8950421523
2021-11-12;105.539001006;102.3690326184;108.45342481;117.1197364033;112.0554654872;122.0178164056
2021-11-15;105.4711506397;102.3617351396;108.2586915837;116.3032548946;111.6453233168;120.7506172416
2021-11-16;105.416854058;102.3580864002;108.1548338631;116.1218145594;111.548827791;120.5362137401
2021-11-17;105.5322275075;102.4055200124;108.3885137346;116.4393351461;111.8142266727;121.0040882661
2021-11-18;105.5932975877;102.4164662306;108.4923714553;116.8022158166;111.946847711;121.5693976621
2021-11-19;105.6611479532;102.4347099276;108.7390335418;117.43725699;112.4414475902;122.9730212399
2021-11-22;105.1860325027;102.2997065698;108.0120294972;116.3486149785;111.5608656079;121.3549941605
2021-11-23;105.1792256268;102.3436434516;107.8160952315;115.6615168585;111.1382167744;120.2405306277
2021-11-24;105.1041453764;102.2777381289;107.8814066534;116.1195822718;111.3797165935;121.3158915489
2021-11-26;105.8476158236;102.54135942;109.0439499628;118.226683173;113.0219153638;124.5614083106
2021-11-29;105.8680432722;102.5486822336;108.913327119;117.5853915944;112.5872156893;123.329636943
2021-11-30;105.9839784189;102.5120681654;109.3574447878;118.8221682103;113.5169658431;125.4802805803
2021-12-01;105.9363098257;102.4351786222;109.4488807784;119.0053943756;113.6257011366;125.6366910266
2021-12-02;105.6703028455;102.3289978244;109.1745728065;118.9825369115;113.4808012451;125.851794493
2021-12-03;106.0590586693;102.3949031471;109.8929984472;120.3109266101;114.5795650473;128.0219503334
2021-12-06;105.6839234174;102.3106907903;109.226821944;119.1199565355;113.6377640526;126.0277171425
2021-12-07;105.4792806275;102.2081713993;108.9525139722;118.6618911222;113.1668152553;125.1479474844
2021-12-08;105.4588531797;102.2301398402;108.8480156972;117.8602308424;112.8770154723;123.329636943
2021-12-09;105.4588531797;102.2045099925;109.0047631097;118.2038257089;113.1427014983;123.6033552241
2021-12-10;105.5066104392;102.2630925016;109.017825394;118.226683173;113.1427014983;123.2905343314
2021-12-13;105.6839234174;102.3070293834;109.3835693565;119.0741499941;113.806765626;124.9915370381
2021-12-14;105.5747951465;102.2740767221;109.2137596597;118.8909238288;113.6498148936;124.8155361833
2021-12-15;105.4724737516;102.2228170266;109.0700745315;118.5473289623;113.4083150744;124.0139717484
2021-12-16;105.8680432722;102.3582890789;109.5925659065;118.8221682103;113.8430147489;123.8575613021
2021-12-17;105.8408021276;102.3180136039;109.6578773284;119.1428139996;114.0604008111;124.8742292033
2021-12-20;105.9294142835;102.3509662653;109.644815044;118.7076976635;113.9033655537;124.1898943979
2021-12-21;105.622545586;102.2667539084;109.1484482378;117.8373733782;113.2151152191;123.0950212735
2021-12-22;105.6771097214;102.2850609425;109.2921333659;118.2724897143;113.5169658431;124.05307436
2021-12-23;105.6020294711;102.2411240607;109.1353859534;117.6083406716;113.1788660962;122.860405604
2021-12-27;105.5406584597;102.2008485856;109.1484482378;117.814424301;113.2996643058;123.2710221283
2021-12-28;105.5884088983;102.2154942129;109.1876350909;117.7457602956;113.3117151468;122.9582012356
2021-12-29;105.4656668757;102.2118328061;108.8610779815;116.8066803918;112.6958664579;121.7460202764
2021-12-30;105.5543608778;102.2264784334;109.017825394;117.1731327224;112.961564559;122.3520716534
2021-12-31;105.6157387101;102.2484468743;109.0700745315;117.5853915944;113.1668152553;123.329636943
2022-01-03;105.1450889391;102.1459274833;108.2079637628;115.730272477;111.8506653909;120.2796332393
2022-01-04;105.1382820632;102.1862029584;108.077340919;114.9286121972;111.4642656802;118.8915296306
2022-01-05;104.8654613862;102.0617151265;107.7115969565;114.6079664079;111.0899168105;118.6764261643
2022-01-06;104.6472048445;101.9555343287;107.450351269;114.2873206186;110.7880661866;118.6569139611
2022-01-07;104.5312628777;101.9848255832;107.2544170034;113.6918355813;110.4499664398;118.0507843789
2022-01-10;104.3811910434;101.9189202604;107.1237941597;113.8522042825;110.3533665121;118.2267852336
2022-01-11;104.5039398869;101.9335658877;107.3327907097;114.2873206186;110.679403343;119.0088374654
2022-01-12;104.5653108982;101.9262430741;107.4895381222;114.3560762371;110.8967169552;118.9501444454
2022-01-13;104.6335842727;101.9445501082;107.6070986815;114.7225285678;111.0536676877;119.3802731728
2022-01-14;104.3402474807;101.8164008695;107.1629810128;113.8522042825;110.4499664398;117.9530669525
2022-01-18;103.9037343974;101.6845902239;106.4837422253;112.6382851307;109.5080688451;116.3889624891
2022-01-19;104.0674268036;101.724865699;106.7319256284;113.2795767093;109.8944685558;117.4447330019
2022-01-20;104.046999355;101.6772674103;106.7580501972;113.2109127039;109.82206691;117.3665277787
2022-01-21;104.3811910434;101.7980938354;107.2674792878;114.2873206186;110.6914662589;119.0283496685
2022-01-24;104.5380765737;101.8823061922;107.4372889847;114.2644631545;110.8121678685;118.6373235527
2022-01-25;104.319820032;101.805416649;107.1107318753;113.783448664;110.3291682302;117.6793486714
2022-01-26;103.9788146477;101.6845902239;106.6013027847;113.1192996212;109.6892178595;116.8190912165
2022-01-27;103.8559771379;101.4905356624;106.718863344;113.8980108238;110.0876684111;118.38319568
2022-01-28;104.0333787831;101.5271497306;106.9670467472;114.1499009946;110.3774681941;118.5787087379
2022-01-31;104.0674268036;101.5381339511;106.9801090315;114.058287912;110.3774681941;118.2071948252
2022-02-01;104.0265650863;101.5381339511;106.9017353253;113.8292552053;110.2084666206;117.6206556514
2022-02-02;104.1425070539;101.560102392;107.1107318753;114.3331271599;110.5345034515;118.32450266
2022-02-03;103.8764932528;101.5015198829;106.7058010597;113.5315584932;109.9549038855;117.2296295356
2022-02-04;103.3172313259;101.2635284395;105.9743131346;112.3176393414;108.964718402;115.2940893647
2022-02-07;103.4126571787;101.314788135;106.091873694;112.5008655067;109.0975674525;115.5287050342
2022-02-08;103.2285373238;101.2415599986;105.8175657221;111.974136088;108.7232185828;114.785755414
2022-02-09;103.2421510756;101.2378985918;105.9612508503;112.3405884186;109.0009675248;115.2158841415
2022-02-10;102.5941951475;100.846128062;105.1644515034;111.149618344;107.9866682844;113.5344718433
2022-02-11;102.9079593872;100.9376632325;105.6608183096;111.8825230053;108.7352694238;114.4338319098
2022-02-14;102.6283318343;100.7912069597;105.3211989159;111.2182823495;108.2522697855;113.4953692317
2022-02-15;102.5737676989;100.8278210279;105.1122023659;110.4853776882;107.7692701472;112.2635978641
2022-02-16;102.6760822737;100.9083719779;105.1775137878;110.5541333067;107.7934684291;112.2440856609
2022-02-17;102.9761440954;100.988922928;105.6869428784;111.3786510507;108.4937696047;113.2411631538
2022-02-18;103.0989747843;101.0255369962;105.8959394284;112.1573622533;108.9164184382;114.4729345214
2022-02-22;102.8938505986;100.8712714971;105.7391146384;112.1347495164;108.7828393765;114.3369651888
2022-02-23;102.8049094194;100.8455605805;105.569221116;111.8175367747;108.4912616157;113.7738634027
2022-02-24;102.9895423891;100.9520772347;105.7260459059;111.7948334056;108.5762443839;113.2495212264
2022-02-25;102.8117352651;100.8565795448;105.5300149185;111.6362723509;108.4304555035;113.1913041371
2022-02-28;103.5504449696;101.1871484715;106.5885822508;113.607477644;109.8883443075;115.5409210043
2022-03-01;104.3437887975;101.4442576367;107.6732870481;115.3975091456;111.2733872677;117.1915444273
2022-03-02;103.4272719698;101.0328829724;106.4578949258;113.4715293262;109.7061689524;114.4146397575
2022-03-03;103.488814013;100.9998260797;106.6539259133;113.6754971191;109.9248158258;114.6282836588
2022-03-04;103.9812597913;101.1063427338;107.5033935256;115.5107540944;111.188319456;116.3565039761
2022-03-07;103.6940202721;101.0034990678;107.1505377482;115.8506702052;110.9210762891;116.5118531136
2022-03-08;103.1947486482;100.8382146044;106.3533450658;113.8793742798;109.7183058767;114.5894463745
2022-03-09;102.8664514627;100.7390439264;105.8436644984;112.8824199487;108.9528899564;113.2689787058
2022-03-10;102.5860446291;100.6508922126;105.3993275935;112.1800656224;108.3454727353;111.4824636248
2022-03-11;102.4834380796;100.5921244034;105.333983931;112.4292588891;108.406205953;112.1815347435
2022-03-14;101.9362761037;100.3901100593;104.3930351912;110.5712985447;107.0819691051;109.9095147705
2022-03-15;101.8336695542;100.379091095;104.2623478662;110.2314730661;106.8875839312;109.2492809361
2022-03-16;101.4370044798;100.1440198583;103.9094920888;110.0728213791;106.6323926451;110.2202130454
2022-03-17;101.5669212518;100.1880957152;103.9879044837;109.8009247433;106.5960061704;109.443467358
2022-03-18;101.6490365854;100.1550388225;104.2492791337;110.5486858078;107.0455097359;110.8610670748
2022-03-21;100.7804101087;99.8171239196;103.0338870114;108.4867576705;105.4660816019;108.5308300126
2022-03-22;100.6026029856;99.7914130031;102.6679625015;107.6031389203;104.8829260803;107.346254002
2022-03-23;100.7940618;99.8648727646;102.9946808139;108.4188288276;105.3810988337;108.8220708081
2022-03-24;100.6573191832;99.8207969077;102.811718559;108.2828805097;105.1867136598;108.996877425
2022-03-25;99.7818600218;99.5343038379;101.6616700992;106.6287973261;103.7652113305;107.035555727
2022-03-28;99.8228287747;99.4498251121;101.7923574241;107.0366422797;103.9232100296;107.7540843251
2022-03-29;100.137467429;99.5122659094;102.315106724;107.9882805049;104.6399446129;108.68617915
2022-03-30;100.2811316457;99.5563417663;102.5634126415;108.3508093526;105.0165901855;109.4046300736
2022-03-31;100.4042225713;99.6334745159;102.7725123615;108.8039704122;105.3325025402;110.0648639079
2022-04-01;99.8228287747;99.3726923626;102.2366943291;108.6227059883;104.895135899;110.6280433686
2022-04-04;99.8160029291;99.3800383387;102.1190757366;107.9429643989;104.567098769;109.4629248375
2022-04-05;99.255182422;99.2294458276;101.1389207993;106.1530235296;103.2306521023;107.2297421488
2022-04-06;99.255182422;99.247810768;100.9428898118;105.4505785711;102.7204396172;106.2005929503
2022-04-07;99.3714406628;99.3322894937;100.8252712193;104.5895725578;102.2344766825;105.0743117035
2022-04-08;99.1046923605;99.2184268634;100.4724154419;103.7965860196;101.6269744179;103.7732238398
2022-04-11;99.0363176316;99.2698486965;100.1587658619;103.0035088492;101.0074324215;102.4527561712
2022-04-12;99.5561625458;99.5159388975;100.7860650218;103.275405485;101.6148496427;102.2585697493
2022-04-13;99.6929120026;99.6151095755;101.0343709393;103.8191987565;102.0279545844;102.8022917305
2022-04-14;99.20729207;99.4241141956;100.3155906519;102.2784511538;100.8737804654;100.6468612852
2022-04-18;99.0910338292;99.4094222433;100.0672847345;101.6440256704;100.3878175307;100.0060072558
2022-04-19;98.6875360701;99.2147538753;99.6229478295;101.1229357679;99.8897176718;99.3846107059
2022-04-20;98.8037943109;99.2147538753;99.949666142;102.2558384169;100.6429237733;101.3264749244
2022-04-21;98.3181812173;99.0127395312;99.3223669821;101.5533934584;99.8653830778;100.239030962
2022-04-22;98.4412653038;98.9980475789;99.4791917721;101.5760968275;100.0111719582;100.0254647353
2022-04-25;98.8174528413;99.1633320423;100.0411472695;102.6183672646;100.8251841719;100.9575595602
2022-04-26;99.1184329651;99.3175975414;100.4070717794;103.275405485;101.3232718819;101.3459324039
2022-04-27;99.0705494532;99.3175975414;100.1979720594;102.6183672646;100.9223767589;100.549729237
2022-04-28;98.7901357796;99.2037349111;99.8320475495;102.3917867348;100.4971348929;100.2001936777
2022-04-29;98.6396457181;99.1119102093;99.662154027;102.006554518;100.302749719;99.6953089808
2022-05-02;98.277116711;99.0715073404;98.9825799371;100.8510391322;99.2579658567;97.6175531043
2022-05-03;98.2976900013;99.001720567;99.1263359946;101.5080773525;99.6345263857;98.5884852135
2022-05-04;98.8106269956;99.2808676607;99.662154027;101.6214129335;100.0718930269;98.452515881
2022-05-05;98.2839493967;99.0788533166;98.7473427522;99.5368720593;98.6869472593;95.4426651795
2022-05-06;98.2498064894;99.1523130781;98.5251742997;98.8344271008;98.2009843246;94.1998720796
2022-05-09;98.5302133229;99.3102515653;98.8518926122;99.2875881604;98.5897546724;94.4911128751
2022-05-10;98.755910798;99.3139245534;99.3485044471;100.4885102845;99.4401412118;96.0057669656
2022-05-11;98.8858275701;99.2882136368;99.7536351545;101.2361807167;100.1083645451;97.5398785355
2022-05-12;99.3030727739;99.493900969;100.3678655819;102.1878189419;100.9345015341;98.7243768716
2022-05-13;98.8926534158;99.3726923626;99.6752227595;100.8510391322;99.9261041465;96.5106516624
2022-05-16;99.1731491627;99.4277871837;100.0934221994;101.4401485096;100.4485385994;96.646620995
2022-05-17;98.6396457181;99.2184268634;99.4138481096;100.5338263904;99.6709979039;95.3649906107
2022-05-18;98.8516846628;99.2808676607;99.897391212;101.7346578823;100.399942306;97.0155363592
2022-05-19;99.0499761629;99.3873843149;100.1195596644;101.9386256752;100.6672583672;97.2097227811
2022-05-20;99.2141247556;99.4498251121;100.4724154419;102.7996316885;101.2746755884;98.3748413122
2022-05-23;98.913226706;99.3910573029;100.0150098045;101.7346578823;100.6793952915;96.8408074168
2022-05-24;99.4416421918;99.6675634529;100.710013806;102.9210673546;101.5131789004;98.4130480612
2022-05-25;99.6200661503;99.7007441909;100.8935997687;102.8525750231;101.6971140168;98.7818931774
2022-05-26;99.6407108118;99.7265514316;100.8935997687;102.7385428204;101.6112710897;98.1801177699
2022-05-27;99.5514542212;99.6970574423;100.8280333534;102.8982061567;101.6725541849;98.160745734
2022-05-31;99.2288745219;99.6196357203;100.2510488993;101.8030589515;100.8265335755;96.7437143071
2022-06-01;98.6661084603;99.3947440516;99.5691581808;101.1870842797;100.0785928937;96.4331405854
2022-06-02;98.7896264041;99.4463585329;99.7527441435;101.2783465468;100.2502174404;96.4719623006
2022-06-03;98.6249083599;99.4094910463;99.4904784826;100.8448051469;99.8946577773;95.811993142
2022-06-06;98.2749168319;99.2804548429;98.9659471606;99.7725191396;99.2080124524;94.5696982552
2022-06-07;98.4945408908;99.2767680943;99.3855722182;100.7079117463;99.7843163259;95.811993142
2022-06-08;98.3161169331;99.2030331209;99.0970799911;99.9778136095;99.2938553795;94.9190936922
2022-06-09;98.1788038531;99.0998041583;98.9659471606;100.0463059409;99.1589663578;95.0550085171
2022-06-10;97.3827146828;98.6537075696;98.0349040643;99.0195598049;98.2148412975;94.5696982552
2022-06-13;96.463018346;98.1928639863;96.7498023256;96.7608643253;96.375575964;91.6580696144
2022-06-14;96.0306197535;98.0048398043;96.0154584749;95.8938727878;95.4927462605;90.5905112678
2022-06-15;96.5591244619;98.318213441;96.6448960612;96.6696020582;96.3020436066;90.9787284199
2022-06-16;96.943466565;98.4435628956;97.1956539492;97.399700195;97.0131751943;91.6580696144
2022-06-17;97.0532785944;98.4656833876;97.5103727424;98.312322866;97.6262881618;92.9198141805
2022-06-21;96.9503160903;98.4583098903;97.1825406662;97.3768389971;97.0499842883;91.3086741775
2022-06-22;97.609188267;98.7679967783;98.1529236117;99.2705766705;98.3374197495;93.8127136303
2022-06-23;97.9935303701;98.8675389923;98.7430213488;100.0919370745;99.0853481697;94.9190936922
2022-06-24;97.8837183406;98.8380450029;98.4807556879;99.3162078041;98.643933318;93.5603336597
2022-06-27;97.5679881658;98.7495630349;98.0349040643;98.7914041371;98.0553801823;92.8421707501
2022-06-28;97.547432727;98.7200690456;97.9431110829;98.6773719344;97.9450509924;92.7838993555
2022-06-29;97.9935303701;98.8417317516;98.6250018014;99.9778136095;98.9137358846;94.4144113944
2022-06-30;98.6112024456;99.1071776556;99.4773651995;101.2098542153;99.9559408726;95.8702645365
2022-07-01;99.1259120178;99.2767680943;100.0936895027;101.7346578823;100.5690538401;95.6567062812
2022-07-05;99.4553481061;99.3505030676;100.6444473907;103.0579607553;101.4273237117;97.229024569
2022-07-06;98.8788829938;99.0998041583;99.9101035401;102.0540758171;100.5690538401;95.5985125301
2022-07-07;98.4601903157;98.9523342116;99.2544393877;101.050190879;99.7229474;94.3755896792
2022-07-08;98.0964928742;98.7901172703;98.7167947827;99.9094125403;98.9627819792;93.1721165076
2022-07-11;98.4533339267;98.9117799763;99.346232369;101.2783465468;99.9191317786;94.8026285465
2022-07-12;98.5906470067;98.9707679549;99.5822714639;101.7346578823;100.2011713458;95.5790628507
2022-07-13;98.5562964308;98.8196112596;99.8051972757;102.4647560191;100.6916322922;96.7825360223
2022-07-14;98.3847288613;98.8011775163;99.4511386334;101.8943212186;100.2257311777;96.1225668637
2022-07-15;98.405284301;98.8269847569;99.5691581808;102.2366003513;100.4954479136;96.3361251191
2022-07-18;98.3572278116;98.8048642649;99.4249120673;101.6661655508;100.2379804398;95.5402411355
2022-07-19;98.0209421979;98.6610810669;99.0052870098;101.1642230818;99.7107103994;94.860899941
