"","pe_ratio","term_spread","default_spread","value_spread"
"141",4.10994123658518,0.159418608699249,1.53852316524132,9.3522665719681
"142",4.75806243579841,0.207244191309023,2.25204115491845,9.84195405516784
"143",5.06886992172136,0.629703504362033,2.02906678314435,10.1304148085427
"144",5.16993480105817,1.06013374785,1.76149753701542,9.2475756726118
"145",5.06486784617124,0.988395373935342,1.80609241137024,9.50820961060149
"146",5.41718362654404,0.860860486975943,1.42703597935427,10.8667535248361
"147",5.29741277629294,0.454343034792859,1.53852316524132,10.8651846336665
"148",5.24363346204433,0.32680814783346,1.80609241137024,10.3534837676041
"149",5.13528919543815,-0.159418608699249,1.62771291395096,9.47820184179193
"150",4.56857022977928,-0.422459313053009,1.80609241137024,7.78629453975803
"151",3.96206242048673,0.374633730443235,1.9175795972573,6.91421958772152
"152",4.05309216072543,1.42679654785828,1.76149753701542,11.5178266084973
"153",3.39109349714152,1.66592446090715,1.9175795972573,10.4010727678542
"154",3.73827034193789,2.71011634788723,2.85407195870853,10.7747875996065
"155",3.71279826635191,2.78185472180189,2.89866683306335,9.741474349461
"156",3.23424278157663,2.57461053049287,2.94326170741818,12.5755821341197
"157",2.74120268550262,1.78548841743159,2.7871796471763,12.5195575975391
"158",2.83146130659716,2.26374424352933,2.76488220999889,12.854876026039
"159",2.61185615491123,2.13620935656993,2.36352834080551,12.8218327464801
"160",3.04359691830691,1.92099423482595,2.72028733564407,10.2690680845621
"161",3.09402852913897,2.65431983484249,2.38582577798292,10.1339223853569
"162",3.26457772382471,2.68620355658234,2.18514884338622,9.78033795815812
"163",3.29538600573786,2.30359889570414,1.73920009983801,9.64630032942237
"164",3.23591125695533,2.757941930497,1.7169026626606,9.92011563745525
"165",3.14608494559121,1.97679074787068,1.80609241137024,9.65149631198801
"166",3.32704225585741,1.62606980873234,1.51622572806391,9.76889804907426
"167",3.22829458253065,1.40288375655339,1.47163085370909,9.30691322572132
"168",3.19511005792931,0.821005834801131,2.00676934596694,8.65773436022063
"169",3.1536492815022,0.62173257392707,2.00676934596694,8.66017071805498
"170",3.24112250545604,0.462313965227821,2.11825653185399,8.64103893105796
"171",3.22690904843091,0.167389539134211,1.96217447161212,8.58551212115457
"172",3.03346790389162,0.255069773918798,1.98447190878953,8.24297129298778
"173",3.14311266857002,-0.071738373914662,2.05136422032176,8.03412759165979
"174",3.3439418489726,-0.231156982613911,2.00676934596694,7.95851515109494
"175",3.21462394270581,-0.302895356528573,2.16285140620881,8.13980753770568
"176",3.36055854161239,0.390575591313159,2.02906678314435,8.64955072919014
"177",3.27567887616394,0.502168617402634,1.89528216007989,9.15237234776824
"178",3.18127417524213,0.876802347845868,2.58650271257961,9.45013074291802
"179",2.77083606623134,1.79345934786655,3.07704633048264,8.96245053002261
"180",2.74754868503775,1.78548841743159,3.09934376766005,8.43539012608653
